year,site,outcome_category,practice_type,indicator,gender,n,n_site,percentage,option
2021,Olopa,Gender indicators,Agroforestry,Did most of the work to implement the CSA option,Female,5,292,1.7,Practices
2021,Olopa,Gender indicators,Agroforestry,Did most of the work to implement the CSA option,Male,11,228,4.8,Practices
2021,Olopa,Gender indicators,Agroforestry,Didn't change agricultural labour time,Female,14,292,4.8,Practices
2021,Olopa,Gender indicators,Agroforestry,Didn't change agricultural labour time,Male,21,228,9.2,Practices
2021,Olopa,Gender indicators,Agroforestry,Didn't participate in the decision to implement the CSA option,Female,5,292,1.7,Practices
2021,Olopa,Gender indicators,Agroforestry,Didn't participate in the decision to implement the CSA option,Male,8,228,3.5,Practices
2021,Olopa,Gender indicators,Agroforestry,Helped to implement the CSA option,Female,15,292,5.1,Practices
2021,Olopa,Gender indicators,Agroforestry,Helped to implement the CSA option,Male,5,228,2.2,Practices
2021,Olopa,Gender indicators,Agroforestry,Increased labour time,Female,6,292,2.1,Practices
2021,Olopa,Gender indicators,Agroforestry,Increased labour time,Male,3,228,1.3,Practices
2021,Olopa,Gender indicators,Agroforestry,Joint decision to implement the CSA option,Female,22,292,7.5,Practices
2021,Olopa,Gender indicators,Agroforestry,Joint decision to implement the CSA option,Male,12,228,5.3,Practices
2021,Olopa,Gender indicators,Agroforestry,Participated on CSA-income use,Female,25,292,8.6,Practices
2021,Olopa,Gender indicators,Agroforestry,Participated on CSA-income use,Male,17,228,7.5,Practices
2021,Olopa,Gender indicators,Boundary planting,Contributed equally to implement the CSA option,Female,31,292,10.6,Practices
2021,Olopa,Gender indicators,Boundary planting,Contributed equally to implement the CSA option,Male,13,228,5.7,Practices
2021,Olopa,Gender indicators,Boundary planting,Decided alone to implement the CSA option,Female,32,292,11,Practices
2021,Olopa,Gender indicators,Boundary planting,Decided alone to implement the CSA option,Male,24,228,10.5,Practices
2021,Olopa,Gender indicators,Boundary planting,Decision making on CSA dis-adoption,Female,3,292,1,Practices
2021,Olopa,Gender indicators,Boundary planting,Decision making on CSA dis-adoption,Male,3,228,1.3,Practices
2021,Olopa,Gender indicators,Boundary planting,Decreased labour time,Female,6,292,2.1,Practices
2021,Olopa,Gender indicators,Boundary planting,Did most of the work to implement the CSA option,Female,10,292,3.4,Practices
2021,Olopa,Gender indicators,Boundary planting,Did most of the work to implement the CSA option,Male,26,228,11.4,Practices
2021,Olopa,Gender indicators,Boundary planting,Didn't change agricultural labour time,Female,37,292,12.7,Practices
2021,Olopa,Gender indicators,Boundary planting,Didn't change agricultural labour time,Male,35,228,15.4,Practices
2021,Olopa,Gender indicators,Boundary planting,Didn't participate in the decision to implement the CSA option,Female,13,292,4.5,Practices
2021,Olopa,Gender indicators,Boundary planting,Didn't participate in the decision to implement the CSA option,Male,12,228,5.3,Practices
2021,Olopa,Gender indicators,Boundary planting,Helped to implement the CSA option,Female,35,292,12,Practices
2021,Olopa,Gender indicators,Boundary planting,Helped to implement the CSA option,Male,10,228,4.4,Practices
2021,Olopa,Gender indicators,Boundary planting,Increased labour time,Female,10,292,3.4,Practices
2021,Olopa,Gender indicators,Boundary planting,Increased labour time,Male,8,228,3.5,Practices
2021,Olopa,Gender indicators,Boundary planting,Joint decision to implement the CSA option,Female,31,292,10.6,Practices
2021,Olopa,Gender indicators,Boundary planting,Joint decision to implement the CSA option,Male,13,228,5.7,Practices
2021,Olopa,Gender indicators,Boundary planting,Participated on CSA-income use,Female,47,292,16.1,Practices
2021,Olopa,Gender indicators,Boundary planting,Participated on CSA-income use,Male,26,228,11.4,Practices
2021,Olopa,Gender indicators,Cookstove,Contributed equally to implement the CSA option,Female,14,292,4.8,Practices
2021,Olopa,Gender indicators,Cookstove,Contributed equally to implement the CSA option,Male,4,228,1.8,Practices
2021,Olopa,Gender indicators,Cookstove,Decided alone to implement the CSA option,Female,19,292,6.5,Practices
2021,Olopa,Gender indicators,Cookstove,Decided alone to implement the CSA option,Male,22,228,9.6,Practices
2021,Olopa,Gender indicators,Cookstove,Decision making on CSA dis-adoption,Female,3,292,1,Practices
2021,Olopa,Gender indicators,Cookstove,Decreased labour time,Female,15,292,5.1,Practices
2021,Olopa,Gender indicators,Cookstove,Decreased labour time,Male,6,228,2.6,Practices
2021,Olopa,Gender indicators,Cookstove,Did most of the work to implement the CSA option,Female,5,292,1.7,Practices
2021,Olopa,Gender indicators,Cookstove,Did most of the work to implement the CSA option,Male,14,228,6.1,Practices
2021,Olopa,Gender indicators,Cookstove,Didn't change agricultural labour time,Female,12,292,4.1,Practices
2021,Olopa,Gender indicators,Cookstove,Didn't change agricultural labour time,Male,15,228,6.6,Practices
2021,Olopa,Gender indicators,Cookstove,Didn't participate in the decision to implement the CSA option,Female,10,292,3.4,Practices
2021,Olopa,Gender indicators,Cookstove,Didn't participate in the decision to implement the CSA option,Male,9,228,3.9,Practices
2021,Olopa,Gender indicators,Cookstove,Helped to implement the CSA option,Female,24,292,8.2,Practices
2021,Olopa,Gender indicators,Cookstove,Helped to implement the CSA option,Male,17,228,7.5,Practices
2021,Olopa,Gender indicators,Cookstove,Increased labour time,Female,2,292,0.7,Practices
2021,Olopa,Gender indicators,Cookstove,Increased labour time,Male,1,228,0.4,Practices
2021,Olopa,Gender indicators,Cookstove,Joint decision to implement the CSA option,Female,14,292,4.8,Practices
2021,Olopa,Gender indicators,Cookstove,Joint decision to implement the CSA option,Male,4,228,1.8,Practices
2021,Olopa,Gender indicators,Cookstove,Participated on CSA-income use,Female,13,292,4.5,Practices
2021,Olopa,Gender indicators,Cookstove,Participated on CSA-income use,Male,8,228,3.5,Practices
2021,Olopa,Gender indicators,Crop rotation,Contributed equally to implement the CSA option,Female,26,292,8.9,Practices
2021,Olopa,Gender indicators,Crop rotation,Contributed equally to implement the CSA option,Male,18,228,7.9,Practices
2021,Olopa,Gender indicators,Crop rotation,Decided alone to implement the CSA option,Female,24,292,8.2,Practices
2021,Olopa,Gender indicators,Crop rotation,Decided alone to implement the CSA option,Male,17,228,7.5,Practices
2021,Olopa,Gender indicators,Crop rotation,Decision making on CSA dis-adoption,Female,5,292,1.7,Practices
2021,Olopa,Gender indicators,Crop rotation,Decision making on CSA dis-adoption,Male,2,228,0.9,Practices
2021,Olopa,Gender indicators,Crop rotation,Decreased labour time,Female,7,292,2.4,Practices
2021,Olopa,Gender indicators,Crop rotation,Decreased labour time,Male,5,228,2.2,Practices
2021,Olopa,Gender indicators,Crop rotation,Did most of the work to implement the CSA option,Female,9,292,3.1,Practices
2021,Olopa,Gender indicators,Crop rotation,Did most of the work to implement the CSA option,Male,22,228,9.6,Practices
2021,Olopa,Gender indicators,Crop rotation,Didn't change agricultural labour time,Female,24,292,8.2,Practices
2021,Olopa,Gender indicators,Crop rotation,Didn't change agricultural labour time,Male,33,228,14.5,Practices
2021,Olopa,Gender indicators,Crop rotation,Didn't participate in the decision to implement the CSA option,Female,6,292,2.1,Practices
2021,Olopa,Gender indicators,Crop rotation,Didn't participate in the decision to implement the CSA option,Male,10,228,4.4,Practices
2021,Olopa,Gender indicators,Crop rotation,Helped to implement the CSA option,Female,21,292,7.2,Practices
2021,Olopa,Gender indicators,Crop rotation,Helped to implement the CSA option,Male,5,228,2.2,Practices
2021,Olopa,Gender indicators,Crop rotation,Increased labour time,Female,8,292,2.7,Practices
2021,Olopa,Gender indicators,Crop rotation,Increased labour time,Male,5,228,2.2,Practices
2021,Olopa,Gender indicators,Crop rotation,Joint decision to implement the CSA option,Female,26,292,8.9,Practices
2021,Olopa,Gender indicators,Crop rotation,Joint decision to implement the CSA option,Male,18,228,7.9,Practices
2021,Olopa,Gender indicators,Crop rotation,Participated on CSA-income use,Female,39,292,13.4,Practices
2021,Olopa,Gender indicators,Crop rotation,Participated on CSA-income use,Male,25,228,11,Practices
2021,Olopa,Gender indicators,Garden diversification,Contributed equally to implement the CSA option,Female,28,292,9.6,Practices
2021,Olopa,Gender indicators,Garden diversification,Contributed equally to implement the CSA option,Male,22,228,9.6,Practices
2021,Olopa,Gender indicators,Garden diversification,Decided alone to implement the CSA option,Female,16,292,5.5,Practices
2021,Olopa,Gender indicators,Garden diversification,Decided alone to implement the CSA option,Male,17,228,7.5,Practices
2021,Olopa,Gender indicators,Garden diversification,Decision making on CSA dis-adoption,Female,2,292,0.7,Practices
2021,Olopa,Gender indicators,Garden diversification,Decision making on CSA dis-adoption,Male,1,228,0.4,Practices
2021,Olopa,Gender indicators,Garden diversification,Decreased labour time,Female,11,292,3.8,Practices
2021,Olopa,Gender indicators,Garden diversification,Decreased labour time,Male,1,228,0.4,Practices
2021,Olopa,Gender indicators,Garden diversification,Did most of the work to implement the CSA option,Female,7,292,2.4,Practices
2021,Olopa,Gender indicators,Garden diversification,Did most of the work to implement the CSA option,Male,17,228,7.5,Practices
2021,Olopa,Gender indicators,Garden diversification,Didn't change agricultural labour time,Female,26,292,8.9,Practices
2021,Olopa,Gender indicators,Garden diversification,Didn't change agricultural labour time,Male,41,228,18,Practices
2021,Olopa,Gender indicators,Garden diversification,Didn't participate in the decision to implement the CSA option,Female,13,292,4.5,Practices
2021,Olopa,Gender indicators,Garden diversification,Didn't participate in the decision to implement the CSA option,Male,12,228,5.3,Practices
2021,Olopa,Gender indicators,Garden diversification,Helped to implement the CSA option,Female,22,292,7.5,Practices
2021,Olopa,Gender indicators,Garden diversification,Helped to implement the CSA option,Male,12,228,5.3,Practices
2021,Olopa,Gender indicators,Garden diversification,Increased labour time,Female,10,292,3.4,Practices
2021,Olopa,Gender indicators,Garden diversification,Increased labour time,Male,7,228,3.1,Practices
2021,Olopa,Gender indicators,Garden diversification,Joint decision to implement the CSA option,Female,28,292,9.6,Practices
2021,Olopa,Gender indicators,Garden diversification,Joint decision to implement the CSA option,Male,22,228,9.6,Practices
2021,Olopa,Gender indicators,Garden diversification,Participated on CSA-income use,Female,30,292,10.3,Practices
2021,Olopa,Gender indicators,Garden diversification,Participated on CSA-income use,Male,24,228,10.5,Practices
2021,Olopa,Gender indicators,Improved varieties,Contributed equally to implement the CSA option,Female,10,292,3.4,Practices
2021,Olopa,Gender indicators,Improved varieties,Contributed equally to implement the CSA option,Male,6,228,2.6,Practices
2021,Olopa,Gender indicators,Improved varieties,Decided alone to implement the CSA option,Female,4,292,1.4,Practices
2021,Olopa,Gender indicators,Improved varieties,Decided alone to implement the CSA option,Male,3,228,1.3,Practices
2021,Olopa,Gender indicators,Improved varieties,Decision making on CSA dis-adoption,Male,1,228,0.4,Practices
2021,Olopa,Gender indicators,Improved varieties,Decreased labour time,Female,2,292,0.7,Practices
2021,Olopa,Gender indicators,Improved varieties,Decreased labour time,Male,1,228,0.4,Practices
2021,Olopa,Gender indicators,Improved varieties,Did most of the work to implement the CSA option,Male,4,228,1.8,Practices
2021,Olopa,Gender indicators,Improved varieties,Didn't change agricultural labour time,Female,5,292,1.7,Practices
2021,Olopa,Gender indicators,Improved varieties,Didn't change agricultural labour time,Male,11,228,4.8,Practices
2021,Olopa,Gender indicators,Improved varieties,Didn't participate in the decision to implement the CSA option,Male,3,228,1.3,Practices
2021,Olopa,Gender indicators,Improved varieties,Helped to implement the CSA option,Female,4,292,1.4,Practices
2021,Olopa,Gender indicators,Improved varieties,Helped to implement the CSA option,Male,2,228,0.9,Practices
2021,Olopa,Gender indicators,Improved varieties,Increased labour time,Female,3,292,1,Practices
2021,Olopa,Gender indicators,Improved varieties,Joint decision to implement the CSA option,Female,10,292,3.4,Practices
2021,Olopa,Gender indicators,Improved varieties,Joint decision to implement the CSA option,Male,6,228,2.6,Practices
2021,Olopa,Gender indicators,Improved varieties,Participated on CSA-income use,Female,10,292,3.4,Practices
2021,Olopa,Gender indicators,Improved varieties,Participated on CSA-income use,Male,9,228,3.9,Practices
2021,Olopa,Gender indicators,Pest/disease management,Contributed equally to implement the CSA option,Female,10,292,3.4,Practices
2021,Olopa,Gender indicators,Pest/disease management,Contributed equally to implement the CSA option,Male,4,228,1.8,Practices
2021,Olopa,Gender indicators,Pest/disease management,Decided alone to implement the CSA option,Female,14,292,4.8,Practices
2021,Olopa,Gender indicators,Pest/disease management,Decided alone to implement the CSA option,Male,9,228,3.9,Practices
2021,Olopa,Gender indicators,Pest/disease management,Decision making on CSA dis-adoption,Female,1,292,0.3,Practices
2021,Olopa,Gender indicators,Pest/disease management,Decision making on CSA dis-adoption,Male,2,228,0.9,Practices
2021,Olopa,Gender indicators,Pest/disease management,Decreased labour time,Female,6,292,2.1,Practices
2021,Olopa,Gender indicators,Pest/disease management,Did most of the work to implement the CSA option,Female,7,292,2.4,Practices
2021,Olopa,Gender indicators,Pest/disease management,Did most of the work to implement the CSA option,Male,10,228,4.4,Practices
